title,source,published_at,url,description,score,label
Families Belong Together. Thank you President Biden for the Relief for Immigrants | Opinion,Newsweek,2024-06-20,https://www.newsweek.com/families-belong-together-thank-you-president-biden-relief-immigrants-opinion-1915344,Families belong together—and the President is right to create a path for people to be with those who they love.,0.8407213091850281,positive
OneUnited Bank CEO: Ending slavery is the best economic decision America ever made,Fortune,2024-06-19,https://fortune.com/2024/06/19/oneunited-bank-ceo-ending-slavery-economic-decision-america-juneteenth/,"The decision to end slavery ultimately had the profound impact of making America the strongest country in the world, writes OneUnited Bank CEO Kevin Cohee.",0.7682621479034424,positive
From ALICEs to FIREs: Your complete guide to America's weird new tribes,Business Insider,2024-06-17,https://www.businessinsider.com/alices-dinks-henrys-fires-economy-guide-2024-6,Keep mixing up your DIPS and DINKs? You've come to the right place.,0.5026620030403137,positive
"An Arkansas county doesn't want families to move. It's offering them up to $50,000 to build or renovate their homes.",Business Insider,2024-06-18,https://www.businessinsider.com/arkansas-pay-you-move-renovate-home-incentive-steel-production-2024-6,"Mississippi County, Arkansas is offering new and existing residents up to $50,000 toward their dream home.",0.5590707063674927,positive
The first debate between Biden and Trump won't feature opening statements in what will be a stricter forum compared to 2020,Business Insider,2024-06-16,https://www.businessinsider.com/biden-trump-presidential-debate-2020-redux-election-rules-2024-6,The 2020 debates were characterized by Trump's interruptions of Biden. CNN's new rules will make such outbursts much more difficult.,0.49121659994125366,negative
The retirement Catch-22,Business Insider,2024-06-18,https://www.businessinsider.com/retirement-crisis-blackrock-letter-boomers-work-longer-employer-age-discrimination-2024-6,Wall Street wants boomers to work longer. But nobody wants to hire them.,0.35968488454818726,negative
Elon Musk has a lot to lose — or gain — based on who wins the presidential election,Business Insider,2024-06-16,https://www.businessinsider.com/elon-musk-benefits-under-trump-biden-presidency-2024-6,Elon Musk and his companies stand to benefit in different ways from a second Trump administration compared to a Biden win in this year's election.,0.6905508637428284,positive
Hardware is Wall Street's new favorite bet,Business Insider,2024-06-17,https://www.businessinsider.com/hardware-tech-spotlight-wall-street-bet-google-apple-data-centers-2024-6,"The massive data center footprints that firms like Google, Microsoft, and Amazon have amassed are proving valuable during the generative AI boom.",0.9184630513191223,positive
Cars.Com American Made Index Reveals No All-American Vehicles,Forbes,2024-06-18,https://www.forbes.com/sites/edgarsten/2024/06/18/carscom-american-made-index-reveals-no-all-american-vehicles/,The South continues to rise in the annual Cars.com American Made Index looking at which vehicles contribute the most to the U.S. economy.,0.5137166380882263,positive
Why Side Hustles Are Becoming The New Normal,Forbes,2024-06-16,https://www.forbes.com/sites/carolinecastrillon/2024/06/16/why-side-hustles-are-becoming-the-new-normal/,Side hustles are thriving in today’s economy. Here are five reasons the industry is flourishing without showing signs of a slowdown.,0.9305934906005859,positive
Voters feeling frustrated with inflation and overall economy,CBS News,2024-06-16,https://www.cbsnews.com/video/voters-feeling-frustrated-with-inflation-and-overall-economy/,"The latest CBS News poll found that 72% of Americans say higher prices have been a hardship or more difficult, and 63% rate the economy as fairly bad or very bad. Mark Strassmann on how voters are feeling amid the signs that inflation is cooling — but not fas…",0.37509018182754517,negative
Will Generative AI Deliver Unprecedented Business Productivity Gains?,Forbes,2024-06-17,https://www.forbes.com/sites/randybean/2024/06/16/will-generative-ai-deliver-unprecedented-business-productivity-gains/,"Brynjolfsson is a powerful advocate of the productivity potential that can be achieved through AI, envisioning double-digit gains in economic productivity.",0.9486653804779053,positive
Stock market today: S&P 500 closes at fresh record high as Nvidia becomes world's biggest company,Business Insider,2024-06-18,https://markets.businessinsider.com/news/stocks/stock-market-today-record-nvidia-rally-market-cap-retail-sales-2024-6,"Nvidia overtook Microsoft to become the world's most valuable company, boosting the S&P 500 to a fresh high.",0.9498084783554077,positive
RV sales are picking up. That’s a good sign for the economy,CNN,2024-06-16,https://www.cnn.com/2024/06/16/economy/rv-sales-economy/index.html,"At this time of year, a reservation with Chill RV Rentals isn’t usually the easiest to come by.",0.44758737087249756,negative
Stock market today: Mega-cap tech drives S&P 500 and Nasdaq to record highs,Business Insider,2024-06-17,https://markets.businessinsider.com/news/stocks/stock-market-today-fresh-records-sp500-nasdaq-mega-cap-tech-2024-6,"Shares of Microsoft, Apple, and Broadcom all surged between 1.5% and 5% on Tuesday while Nvidia, Amazon, and Alphabet were also higher.",0.770143985748291,positive
5 Online Courses With Certificates For High-Income AI Skills In 2024,Forbes,2024-06-17,https://www.forbes.com/sites/rachelwells/2024/06/17/5-online-courses-with-certificates-for-high-income-ai-skills-in-2024/,New research shows that having AI skills can now boost your salary up to 47%. Here are five AI certifications to upskill for high-income skills in 2024.,0.9416134357452393,positive
Lexus TX 500h F Sport: Powerful Performance And Space For Everyone,Forbes,2024-06-17,https://www.forbes.com/sites/scottyreiss/2024/06/17/lexus-tx-500h-f-sport-powerful-performance-and-space-for-everyone/,"Don't let its size, seating for six or hybrid power fool you; the Lexus TX 500h F Sport uses its hybrid system to boost this SUV into performance territory",0.7885802388191223,positive
Russia's Azov Sea Oil Refinery Engulfed in Flames after Drone Strikes—Video,Newsweek,2024-06-18,https://www.newsweek.com/russias-azov-sea-oil-refinery-engulfed-flames-after-drone-strikesvideo-1914080,Ukraine's drone strikes on Russia's oil assets have devastated the industry that makes up a significant share of Putin's war economy.,0.15982484817504883,negative
India's First Bullet Train Gives Huge Economic Boost,Newsweek,2024-06-18,https://www.newsweek.com/india-first-bullet-train-economic-boost-high-speed-rail-1912420,"India's bullet train project, aiming to connect Mumbai and Ahmedabad, could be a big boost for the local and national economy.",0.939746618270874,positive
Key Trends Shaping The Digital Payment Sector In Sub-Saharan Africa,Forbes,2024-06-18,https://www.forbes.com/sites/forbesbusinesscouncil/2024/06/18/key-trends-shaping-the-digital-payment-sector-in-sub-saharan-africa/,"The digital payment landscape in sub-Saharan Africa is going through a remarkable transformation, promising greater financial inclusion and economic empowerment.",0.9395588636398315,positive
Blackstone’s Equity Plan: 4 Secrets To Motivate & Empower Employees,Forbes,2024-06-16,https://www.forbes.com/sites/dileeprao/2024/06/16/blackstones-equity-plan-4-secrets-to-motivate--empower-employees/,Blackstone is offering a commendable strategy to offer equity participation to employees of a portfolio company. Should you offer equity-based plans to your employees?,0.7514933943748474,positive
"The Trump Tax Cuts Were Keynesian, Not Supply Side. Let Them Lapse",Forbes,2024-06-16,https://www.forbes.com/sites/johntamny/2024/06/16/the-trump-tax-cuts-were-keynesian-not-supply-side-let-them-lapse/,It's as though the 2017 Tax Cuts and Jobs Act was designed by Democrats.,0.304378867149353,negative
Iceland Mulls Dynamic Pricing For Its Tourist Tax,Forbes,2024-06-18,https://www.forbes.com/sites/suzannerowankelleher/2024/06/18/iceland-dynamic-pricing-tourist-tax/,"Dynamic pricing is nothing new when it comes to airfare and hotel and Uber rates. But recently, pricing that fluctuates based on demand has also been sneaking into myriad other travel expenses.",0.3780234456062317,negative
Laughter at How Passenger Flaunts Being in First Class to Sister in Economy,Newsweek,2024-06-17,https://www.newsweek.com/passenger-first-class-sibling-economy-coach-viral-tiktok-1913854,"Social media users were in stitches over the scene in the TikTok clip, with one saying it is ""the most sibling of sibling things.""",0.5581890344619751,positive
3 Key Lessons Refugees Offer Corporate Leaders On Disruption,Forbes,2024-06-18,https://www.forbes.com/sites/sherzododilov/2024/06/18/3-key-lessons-refugees-offer-corporate-leaders-on-disruption/,"Discover how refugees' resilience and innovation offer crucial lessons for corporate leaders aiming to foster a culture of creativity, resilience, and hope in the workplace.",0.7257866263389587,positive
Beyond The Sale: How Businesses Can Create Long-Term Customer Loyalty,Forbes,2024-06-16,https://www.forbes.com/sites/shephyken/2024/06/16/beyond-the-sale-how-businesses-can-create-long-term-customer-loyalty/,"The No. 1 reason is making the client’s life easier by helping them with what they need, related to but outside of what their actual business does.",0.8969483375549316,positive
The New EU Parliament Should Double Down On Job-Creating Clean Energy,Forbes,2024-06-17,https://www.forbes.com/sites/anandgopal/2024/06/17/the-new-eu-parliament-should-double-down-on-job-creating-clean-energy/,"The EU's Green Deal is more than just climate policy. It creates jobs, improves energy security and GDP, positioning Europe to lead the world in clean energy",0.9321057796478271,positive
The Skill Of Telling Stories,Forbes,2024-06-18,https://www.forbes.com/sites/forbesbusinesscouncil/2024/06/18/the-skill-of-telling-stories/,"Telling stories is a powerful skill that can be used to inspire, motivate and lead others.",0.9289478659629822,positive
Sustainable Manufacturing And Zero Carbon Ambition,Forbes,2024-06-18,https://www.forbes.com/sites/forbestechcouncil/2024/06/18/sustainable-manufacturing-and-zero-carbon-ambition/,"Machine learning is a powerful tool that can push boundaries, overcome challenges and contribute to a more sustainable manufacturing industry.",0.9593138694763184,positive
"Up 14% This Year As Travel Demand Holds Up, Will Hyatt Stock See Further Gains?",Forbes,2024-06-17,https://www.forbes.com/sites/greatspeculations/2024/06/17/up-14-this-year-as-travel-demand-holds-up-will-hyatt-stock-see-further-gains/,"Hyatt stock has gained close to 14% since early 2024, roughly in line with the S&P 500. In comparison, rival Hilton stock is up about 17% over the same period.",0.7635201215744019,positive
"The U.S. economy is the most dynamic it's ever been as AI and infrastructure overpower Fed rate hikes, 'Big Short' investor Steve Eisman says",Fortune,2024-06-16,https://fortune.com/2024/06/16/us-economy-most-dynamic-ever-ai-infrastructure-apple-big-short-steve-eisman/,"""Definitely hold on to your Apple position,"" he said. ""It's too central a figure in the whole story.""",0.5614731907844543,positive
